,text,timestamp,clean_text,pred_sadness
1517,"UPDATE 10-3

*+/- vs 9-3

#Coronavirus cases in Europe right now
?
?

Italy: 10,149(+977)
France: 1784(+372)
Germany: 1,458(+264)
Spain: 1,674(+443)
Switzerland: 491(+117)
UK: 383(+64)
Netherlands: 382(+61)
Sweden: 362(+101)
-
Total: 18,332 (+2,943)
Deaths: 562
-
1/4 pic.twitter.com/x5XSLnBTsr",2020-03-10 23:53:49,"UPDATE 10-3

*+/- vs 9-3

#Coronavirus cases in Europe right now
?
?

Italy: 10,149(+977)
France: 1784(+372)
Germany: 1,458(+264)
Spain: 1,674(+443)
Switzerland: 491(+117)
UK: 383(+64)
Netherlands: 382(+61)
Sweden: 362(+101)
-
Total: 18,332 (+2,943)
Deaths: 562
-
1/4 pic.twitter.com/x5XSLnBTsr",1
1518,"3/18 @ 7:16

#SPX/MKT

#S1=2370-

#DM for #Premium
#Trade #Trading #Trades #NASDAQ #NYSE #Global #Finance $SPX $SPY #SPY #SP500 #SPX500 #SPXUSD #Indices #Index #ETF #ETFs #Markets #Market #Mkts #TechnicalAnalysis #Buy #Sell #Quant #Stock #Stocks #Bullish #Bearish #CoronaVirus pic.twitter.com/4g7L5FijfH",2020-03-18 23:49:04,"3/18 @ 7:16

#SPX/MKT

#S1=2370-

#DM for #Premium
#Trade #Trading #Trades #NASDAQ #NYSE #Global #Finance $SPX $SPY #SPY #SP500 #SPX500 #SPXUSD #Indices #Index #ETF #ETFs #Markets #Market #Mkts #TechnicalAnalysis #Buy #Sell #Quant #Stock #Stocks #Bullish #Bearish #CoronaVirus pic.twitter.com/4g7L5FijfH",0
1519,and the corona virus and the panic being created is Trumps Fault? there are some sick people out There!!!,2020-03-09 23:44:32,and the corona virus and the panic being created is Trumps Fault? there are some sick people out There!!!,0
1520,Told Alexa I had Corona Virus... let’s see if she tell the feds,2020-03-13 23:46:07,Told Alexa I had Corona Virus... let’s see if she tell the feds,0
1521,"Ted Cruz Says He Plans To Work From Home After ""Brief Interaction"" With Coronavirus Patient https://www.zerohedge.com/political/ted-cruz-says-he-plans-work-home-after-brief-interaction-coronavirus-patient?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …",2020-03-08 23:50:06,"Ted Cruz Says He Plans To Work From Home After ""Brief Interaction"" With Coronavirus Patient ",1
1522,"This may sound like a joke .. it isn't.  Right now, #NHS frontline staff across the UK does NOT have adequate #PPE ..  this needs to be remedied immediately @MattHancock @Jeremy_Hunt @Dr_PhilippaW @SDoughtyMP @EdwardJDavey @CommonsHealth #COVID19 #Covid_19 #coronavirus @PHE_ukhttps://twitter.com/EmergMedDr/status/1239913084518621184 …",2020-03-17 23:58:38,"This may sound like a joke .. it isn't.  Right now, #NHS frontline staff across the UK does NOT have adequate #PPE ..  this needs to be remedied immediately       #COVID19 #Covid_19 #coronavirus ",0
1523,Coronavirus emptying the gyms muahahaha more gains baby,2020-03-12 23:55:49,Coronavirus emptying the gyms muahahaha more gains baby,1
1524,"UK Health minister tests positive for coronavirus. Meanwhile, U.S. Democrats look ready to nominate Joe Biden. This is the worst timeline.",2020-03-10 23:48:50,"UK Health minister tests positive for coronavirus. Meanwhile, U.S. Democrats look ready to nominate Joe Biden. This is the worst timeline.",1
1525,"Can you even imagine the effect of the #Coronavirus once it sets foot in the world’s massive refuge camps?

I can’t...",2020-03-23 23:51:05,"Can you even imagine the effect of the #Coronavirus once it sets foot in the world’s massive refuge camps?

I can’t...",1
1526,Pelosi says Democrats and White House reach a deal on coronavirus relief bill #SmartNewshttps://www.cnbc.com/2020/03/13/coronavirus-outbreak-pelosi-and-trump-administration-reach-deal.html …,2020-03-13 23:53:16,Pelosi says Democrats and White House reach a deal on coronavirus relief bill #SmartNews,0
1527,La dieta starts today cause ya girl didn’t buy enough snacks.  #coronavirus,2020-03-16 23:58:41,La dieta starts today cause ya girl didn’t buy enough snacks.  #coronavirus,1
1528,"Welcome to my life! Day 12 of isolation and I wanted a Twirl, I had to buy a box of 48 from Amazon as I can’t leave the house, can’t wait until they arrive tomorrow. If a Coronavirus doesn’t get me I am going to get very fat... https://twitter.com/Michael1979/status/1238206615544872984 …",2020-03-13 23:56:04,"Welcome to my life! Day 12 of isolation and I wanted a Twirl, I had to buy a box of 48 from Amazon as I can’t leave the house, can’t wait until they arrive tomorrow. If a Coronavirus doesn’t get me I am going to get very fat... ",1
1529,"JUST IN: New Jersey, Rhode Islands, Illinois, Florida and Ohio declaring #StateOfEmergency  over #coronavirus",2020-03-09 23:57:17,"JUST IN: New Jersey, Rhode Islands, Illinois, Florida and Ohio declaring #StateOfEmergency  over #coronavirus",0
1530,WHO is known corrupt political arm of The UN. They masquerade as a health organization and are in the pocket of the Chinese. WHO said in January that Wuhan corona virus could not be spread human to human.,2020-03-19 23:52:33,WHO is known corrupt political arm of The UN. They masquerade as a health organization and are in the pocket of the Chinese. WHO said in January that Wuhan corona virus could not be spread human to human.,1
1531,"This coronavirus is hindering my sex life, I'm only having sex with the husband.",2020-03-22 23:59:31,"This coronavirus is hindering my sex life, I'm only having sex with the husband.",1
1532,If you have symptoms of  coronavirus and are able to drive to a hospital do so rather than calling the emergency services.,2020-03-21 23:54:54,If you have symptoms of  coronavirus and are able to drive to a hospital do so rather than calling the emergency services.,1
1533,"TRUMP FANS: Federal law enforcement document reveals white supremacists discussed using coronavirus as a bioweapon 
https://news.yahoo.com/federal-law-enforcement-document-reveals-white-supremacists-discussed-using-coronavirus-as-a-bioweapon-212031308.html?soc_src=hl-viewer&soc_trk=tw … #COVIDIOT",2020-03-21 23:54:59,"TRUMP FANS: Federal law enforcement document reveals white supremacists discussed using coronavirus as a bioweapon 
 #COVIDIOT",0
1534,"Pals I need help does anyone know that video of the guy using tongs for everything like opening doors & things & he’s like wearing a trash bag & what not 

The caption was something like “Corona Virus got people acting up” OR SOMETHING LIKE THAT I gotta find it pls anyone?",2020-03-13 23:54:29,"Pals I need help does anyone know that video of the guy using tongs for everything like opening doors & things & he’s like wearing a trash bag & what not 

The caption was something like “Corona Virus got people acting up” OR SOMETHING LIKE THAT I gotta find it pls anyone?",0
1535,Just laughed out loud at this “People need to stop eating meat. Period. You wouldn’t catch this from a vegetable” #coronavirus,2020-03-22 23:54:40,Just laughed out loud at this “People need to stop eating meat. Period. You wouldn’t catch this from a vegetable” #coronavirus,0
1536,Tracking Every Coronavirus Case in the U.S.: Full Map https://nyti.ms/39jvJEY ,2020-03-15 23:59:06,Tracking Every Coronavirus Case in the U.S.: Full Map ,0
1537,"I’d really urge people especially pundits to get their cars,get their opinions to ride short-gun with them and drive straight into corona virus’s ..

Kurzawa what you did was careless but I don’t blame you. Despite the whole outbreak they still flew to come watch u guys play",2020-03-11 23:54:47,"I’d really urge people especially pundits to get their cars,get their opinions to ride short-gun with them and drive straight into corona virus’s ..

Kurzawa what you did was careless but I don’t blame you. Despite the whole outbreak they still flew to come watch u guys play",0
1538,"CDC says no gatherings of more than 50 people. 
Coronavirus Disease 2019- https://www.cdc.gov/coronavirus/2019-ncov/community/large-events/mass-gatherings-ready-for-covid-19.html … via @CDCgov",2020-03-15 23:53:01,"CDC says no gatherings of more than 50 people. 
Coronavirus Disease 2019-  via ",0
1539,Coronavirus Response: UK to Remain Open but Offering Online or Alternative Instruction for 2 ... https://ift.tt/3cNUefr ,2020-03-11 23:53:06,Coronavirus Response: UK to Remain Open but Offering Online or Alternative Instruction for 2 ... ,0
1540,7 science-backed strategies to cope with coronavirus anxiety https://www.weforum.org/agenda/2020/03/7-science-backed-strategies-to-cope-with-coronavirus-anxiety/ … via @wef,2020-03-17 23:57:04,7 science-backed strategies to cope with coronavirus anxiety  via ,0
1541,Statistics show if you listen to In My Head by Ariana Grande you will be safe from Coronavirus https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw?si=sosOxJL-S2iLBIsgeErI_A …,2020-03-13 23:45:42,Statistics show if you listen to In My Head by Ariana Grande you will be safe from Coronavirus ,0
1542,"More tests
 
More tests
 
More tests

More tests

More tests

More tests

More tests

More tests

More tests

More tests

More tests
More tests

More tests
More tests

More tests
More tests

More tests
More tests

#COVID19",2020-03-18 23:53:41,"More tests
 
More tests
 
More tests

More tests

More tests

More tests

More tests

More tests

More tests

More tests

More tests
More tests

More tests
More tests

More tests
More tests

More tests
More tests

#COVID19",0
1543,"now that i think about, old people who think they can get everything handed to them because they’re old, can catch coronavirus.",2020-03-13 23:53:27,"now that i think about, old people who think they can get everything handed to them because they’re old, can catch coronavirus.",1
1544,"Came coronavirus shopping and all I got was makeup, lotion, tampons, hair stuff, and..... pasta ",2020-03-12 23:58:00,"Came coronavirus shopping and all I got was makeup, lotion, tampons, hair stuff, and..... pasta ",0
1545,Budget announcement on Coronavirus leave millions of workers behind https://www.tuc.org.uk/blogs/budget-announcement-coronavirus-leave-millions-workers-behind#.Xm1uNNt5zjw.twitter …,2020-03-14 23:52:24,Budget announcement on Coronavirus leave millions of workers behind #.Xm1uNNt5zjw.twitter …,1
1546,coronavirus is fucking a LOT of things up for me and I don’t even have it (yet),2020-03-09 23:43:29,coronavirus is fucking a LOT of things up for me and I don’t even have it (yet),0
1547,"Here we go... RED ZONE all over Italy. 
The ENTIRE COUNTRY IS RED ZONE.

#coronavirus #iorestoacasahttps://twitter.com/Palazzo_Chigi/status/1237149695929188352 …",2020-03-09 23:51:57,"Here we go... RED ZONE all over Italy. 
The ENTIRE COUNTRY IS RED ZONE.

#coronavirus #iorestoacasa",0
1548,".@mattfrei healthcare system really vulnerable, dangerous situation possible. Much more investment in testing needed. Analysis of Coronavirus (macroeconomics and health system perspective) https://eiiw.wiwi.uni-wuppertal.de/de/aktuelles/ansicht/artikel/2020/03/18/4543-macroeconomic-and-health-care-aspects-of-the-coronavirus-epidemic-eu-us-and-global-perspectives.html … https://twitter.com/mattfrei/status/1240417634476347394 …pic.twitter.com/Kb2WkApW6z",2020-03-18 23:54:40,". healthcare system really vulnerable, dangerous situation possible. Much more investment in testing needed. Analysis of Coronavirus (macroeconomics and health system perspective)  ",1
1549,"Until the CDC confirms it, I don't believe it... Watch ""President Trump tests negative for coronavirus"" on YouTube https://youtu.be/eOB-z-g9v74 ",2020-03-14 23:57:16,"Until the CDC confirms it, I don't believe it... Watch ""President Trump tests negative for coronavirus"" on YouTube ",0
1550,That ball is distributing coronavirus https://twitter.com/lorspettigrew/status/1240548808276180992 …,2020-03-19 23:58:17,That ball is distributing coronavirus ,0
1551,Illinois Mayor Grants Herself Power to Ban Guns During Coronavirus Pandemic https://summit.news/2020/03/16/illinois-mayor-grants-herself-power-to-ban-guns-during-coronavirus-pandemic/ …,2020-03-17 23:54:45,Illinois Mayor Grants Herself Power to Ban Guns During Coronavirus Pandemic ,0
